[ 2026-01-20 16:37:49,821 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-01-20 16:38:00,288 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,288 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:38:00,288 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[197:213]
[ 2026-01-20 16:38:00,288 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[214:217]
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[218:229]
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[230:233]
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[234:245]
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[246:249]
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[250:265]
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[266:269]
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,289 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[270:278]
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[279:293]
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[294:310]
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[311:314]
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[315:328]
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[329:345]
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-01-20 16:38:00,290 ] python_multipart.multipart - DEBUG - Calling on_end with no data
[ 2026-01-20 16:38:00,291 ] root - INFO - Entered get_churn_data_as_dict method of ChurnData class
[ 2026-01-20 16:38:00,291 ] root - INFO - Created churn data dict
[ 2026-01-20 16:38:00,291 ] root - INFO - Exited get_churn_data_as_dict method of ChurnData class
[ 2026-01-20 16:38:00,293 ] root - INFO - Entered predict method of ChurnDataClassifier class
[ 2026-01-20 16:38:00,293 ] root - INFO - Preprocessing input data for prediction
[ 2026-01-20 16:38:00,308 ] root - INFO - Data preprocessing completed
[ 2026-01-20 16:38:00,309 ] botocore.hooks - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
[ 2026-01-20 16:38:00,312 ] botocore.hooks - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
[ 2026-01-20 16:38:00,312 ] botocore.hooks - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
[ 2026-01-20 16:38:00,314 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
[ 2026-01-20 16:38:00,314 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
[ 2026-01-20 16:38:00,314 ] botocore.hooks - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
[ 2026-01-20 16:38:00,315 ] botocore.hooks - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
[ 2026-01-20 16:38:00,317 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
[ 2026-01-20 16:38:00,317 ] botocore.hooks - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
[ 2026-01-20 16:38:00,317 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
[ 2026-01-20 16:38:00,318 ] botocore.hooks - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
[ 2026-01-20 16:38:00,400 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\boto3\data\s3\2006-03-01\resources-1.json
[ 2026-01-20 16:38:00,405 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\endpoints.json
[ 2026-01-20 16:38:00,429 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\sdk-default-configuration.json
[ 2026-01-20 16:38:00,430 ] botocore.hooks - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x000001FA56801EE0>
[ 2026-01-20 16:38:00,510 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
[ 2026-01-20 16:38:00,524 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
[ 2026-01-20 16:38:00,602 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
[ 2026-01-20 16:38:00,609 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\partitions.json
[ 2026-01-20 16:38:00,611 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x000001FA56794B80>
[ 2026-01-20 16:38:00,611 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000001FA70F55A80>
[ 2026-01-20 16:38:00,613 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x000001FA56794900>
[ 2026-01-20 16:38:00,613 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_service
[ 2026-01-20 16:38:00,613 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_global
[ 2026-01-20 16:38:00,613 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_service
[ 2026-01-20 16:38:00,613 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_global
[ 2026-01-20 16:38:00,613 ] botocore.configprovider - DEBUG - No configured endpoint found.
[ 2026-01-20 16:38:00,616 ] botocore.endpoint - DEBUG - Setting s3 timeout as (60, 60)
[ 2026-01-20 16:38:00,621 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\_retry.json
[ 2026-01-20 16:38:00,622 ] botocore.client - DEBUG - Registering retry handlers for service: s3
[ 2026-01-20 16:38:00,622 ] botocore.utils - DEBUG - Registering S3 region redirector handler
[ 2026-01-20 16:38:00,623 ] botocore.utils - DEBUG - Registering S3Express Identity Resolver
[ 2026-01-20 16:38:00,623 ] boto3.resources.factory - DEBUG - Loading s3:s3
[ 2026-01-20 16:38:00,624 ] botocore.hooks - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x000001FA56801EE0>
[ 2026-01-20 16:38:00,627 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x000001FA56794B80>
[ 2026-01-20 16:38:00,627 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000001FA70F55A80>
[ 2026-01-20 16:38:00,627 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x000001FA56794900>
[ 2026-01-20 16:38:00,628 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_service
[ 2026-01-20 16:38:00,628 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_global
[ 2026-01-20 16:38:00,628 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_service
[ 2026-01-20 16:38:00,628 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_global
[ 2026-01-20 16:38:00,628 ] botocore.configprovider - DEBUG - No configured endpoint found.
[ 2026-01-20 16:38:00,629 ] botocore.endpoint - DEBUG - Setting s3 timeout as (60, 60)
[ 2026-01-20 16:38:00,632 ] botocore.client - DEBUG - Registering retry handlers for service: s3
[ 2026-01-20 16:38:00,632 ] botocore.utils - DEBUG - Registering S3 region redirector handler
[ 2026-01-20 16:38:00,633 ] botocore.utils - DEBUG - Registering S3Express Identity Resolver
[ 2026-01-20 16:38:00,633 ] root - INFO - Entered the get_file_object method of SimpleStorageService class
[ 2026-01-20 16:38:00,633 ] root - INFO - Entered the get_bucket method of SimpleStorageService class
[ 2026-01-20 16:38:00,634 ] boto3.resources.factory - DEBUG - Loading s3:Bucket
[ 2026-01-20 16:38:00,634 ] boto3.resources.model - DEBUG - Renaming Bucket attribute name
[ 2026-01-20 16:38:00,635 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.Bucket: calling handler <function lazy_call.<locals>._handler at 0x000001FA70F55F80>
[ 2026-01-20 16:38:00,635 ] root - INFO - Exited the get_bucket method of SimpleStorageService class
[ 2026-01-20 16:38:00,704 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\s3\2006-03-01\paginators-1.json
[ 2026-01-20 16:38:00,705 ] botocore.loaders - DEBUG - Loading JSON file: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\botocore\data\s3\2006-03-01\paginators-1.sdk-extras.json
[ 2026-01-20 16:38:00,705 ] boto3.resources.collection - DEBUG - Calling paginated s3:list_objects with {'Bucket': 'customer-churn-model-ck', 'Prefix': 'customer_churn_model.pkl'}
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function set_list_objects_encoding_type_url at 0x000001FA56803C40>
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function validate_bucket_name at 0x000001FA568027A0>
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function remove_bucket_from_url_paths_from_model at 0x000001FA56824AE0>
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x000001FA71AE92B0>>
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method ClientCreator._inject_s3_input_parameters of <botocore.client.ClientCreator object at 0x000001FA70F6BB60>>
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function generate_idempotent_uuid at 0x000001FA568025C0>
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function _handle_request_validation_mode_member at 0x000001FA568251C0>
[ 2026-01-20 16:38:00,706 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x000001FA56824CC0>
[ 2026-01-20 16:38:00,707 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x000001FA71AE92B0>>
[ 2026-01-20 16:38:00,707 ] botocore.regions - DEBUG - Calling endpoint provider with parameters: {'Bucket': 'customer-churn-model-ck', 'Region': 'us-east-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': True, 'Prefix': 'customer_churn_model.pkl', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
[ 2026-01-20 16:38:00,708 ] botocore.regions - DEBUG - Endpoint provider result: https://customer-churn-model-ck.s3.amazonaws.com
[ 2026-01-20 16:38:00,708 ] botocore.regions - DEBUG - Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
[ 2026-01-20 16:38:00,708 ] botocore.regions - DEBUG - Selected auth type "v4" as "v4" with signing context params: {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
[ 2026-01-20 16:38:00,708 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_expect_header at 0x000001FA56802B60>
[ 2026-01-20 16:38:00,708 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001FA71AE9400>>
[ 2026-01-20 16:38:00,708 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_recursion_detection_header at 0x000001FA568020C0>
[ 2026-01-20 16:38:00,709 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function inject_api_version_header_if_needed at 0x000001FA568240E0>
[ 2026-01-20 16:38:00,709 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=ListObjects) with params: {'url_path': '', 'query_string': {'prefix': 'customer_churn_model.pkl', 'encoding-type': 'url'}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.42.28 md/Botocore#1.42.28 ua/2.1 os/windows#11 md/arch#amd64 lang/python#3.13.9 md/pyimpl#CPython m/C,Z,D,b,e cfg/retry-mode#legacy Botocore/1.42.28 Resource'}, 'body': b'', 'auth_path': '/customer-churn-model-ck/', 'url': 'https://customer-churn-model-ck.s3.amazonaws.com/?prefix=customer_churn_model.pkl&encoding-type=url', 'context': {'client_region': 'us-east-1', 'client_config': <botocore.config.Config object at 0x000001FA718CA0D0>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 'auth_options': ['aws.auth#sigv4'], 'encoding_type_auto_set': True, 's3_redirect': {'redirected': False, 'bucket': 'customer-churn-model-ck', 'params': {'Bucket': 'customer-churn-model-ck', 'Prefix': 'customer_churn_model.pkl', 'EncodingType': 'url'}}, 'input_params': {'Bucket': 'customer-churn-model-ck', 'Prefix': 'customer_churn_model.pkl'}, 'signing': {'region': 'us-east-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'us-east-1'}]}}}
[ 2026-01-20 16:38:00,709 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001FA718C30E0>>
[ 2026-01-20 16:38:00,709 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x000001FA70F6BB60>>
[ 2026-01-20 16:38:00,709 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x000001FA56802340>
[ 2026-01-20 16:38:00,709 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function remove_arn_from_signing_path at 0x000001FA56824C20>
[ 2026-01-20 16:38:00,710 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function _set_extra_headers_for_unsigned_request at 0x000001FA56825260>
[ 2026-01-20 16:38:00,710 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000001FA71AE9400>>
[ 2026-01-20 16:38:00,710 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-01-20 16:38:00,710 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=customer_churn_model.pkl
host:customer-churn-model-ck.s3.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260120T223800Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-01-20 16:38:00,710 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260120T223800Z
20260120/us-east-1/s3/aws4_request
8c56b16cf6f2494fa08c76300c7e7268ee0ef4aa854a08ed88bd140f3ac8dd7f
[ 2026-01-20 16:38:00,710 ] botocore.auth - DEBUG - Signature:
480c237e89526bc93e97a2f1b93765469f6fe97b077a3b6a838757e54775acdd
[ 2026-01-20 16:38:00,710 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method UserAgentString.rebuild_and_replace_user_agent_handler of <botocore.useragent.UserAgentString object at 0x000001FA718CAE90>>
[ 2026-01-20 16:38:00,711 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000001FA56824A40>
[ 2026-01-20 16:38:00,711 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://customer-churn-model-ck.s3.amazonaws.com/?prefix=customer_churn_model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.42.28 md/Botocore#1.42.28 ua/2.1 os/windows#11 md/arch#amd64 lang/python#3.13.9 md/pyimpl#CPython m/C,Z,D,b,e cfg/retry-mode#legacy Botocore/1.42.28 Resource', 'X-Amz-Date': b'20260120T223800Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIAYSF6PAWN3YR2XCU2/20260120/us-east-1/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=480c237e89526bc93e97a2f1b93765469f6fe97b077a3b6a838757e54775acdd', 'amz-sdk-invocation-id': b'3aadf97c-cb80-4627-afc9-cfccfab32016', 'amz-sdk-request': b'attempt=1'}>
[ 2026-01-20 16:38:00,711 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\kavet\OneDrive\Desktop\github\.venv\Lib\site-packages\certifi\cacert.pem
[ 2026-01-20 16:38:00,712 ] urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): customer-churn-model-ck.s3.amazonaws.com:443
[ 2026-01-20 16:38:01,584 ] urllib3.connectionpool - DEBUG - https://customer-churn-model-ck.s3.amazonaws.com:443 "GET /?prefix=customer_churn_model.pkl&encoding-type=url HTTP/1.1" 200 None
[ 2026-01-20 16:38:01,584 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function _handle_200_error at 0x000001FA56824FE0>
[ 2026-01-20 16:38:01,585 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function handle_expires_header at 0x000001FA56824E00>
[ 2026-01-20 16:38:01,585 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': 'mbFrEmcf1Wn+ogZO5UpnlwkpHWmcaZLH1fSovLKUKYjtdGNSH04suK4pFdUTwQTO3E/MZGdXAOo=', 'x-amz-request-id': 'HNB1RZGKEHWRD11Z', 'Date': 'Tue, 20 Jan 2026 22:38:02 GMT', 'x-amz-bucket-region': 'us-east-1', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Server': 'AmazonS3'}
[ 2026-01-20 16:38:01,585 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<ListBucketResult xmlns="http://s3.amazonaws.com/doc/2006-03-01/"><Name>customer-churn-model-ck</Name><Prefix>customer_churn_model.pkl</Prefix><Marker></Marker><MaxKeys>1000</MaxKeys><EncodingType>url</EncodingType><IsTruncated>false</IsTruncated><Contents><Key>customer_churn_model.pkl</Key><LastModified>2026-01-20T21:17:23.000Z</LastModified><ETag>&quot;ffec54746e5ac29ae1fac50401f4952a&quot;</ETag><ChecksumAlgorithm>CRC32</ChecksumAlgorithm><ChecksumType>FULL_OBJECT</ChecksumType><Size>4257137</Size><Owner><ID>b1478a9b17884ef172c76d6ddb1f710da4f513b908ccaa2b40cbd3d8a21a3aa2</ID></Owner><StorageClass>STANDARD</StorageClass></Contents></ListBucketResult>'
[ 2026-01-20 16:38:01,586 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <function _update_status_code at 0x000001FA56825120>
[ 2026-01-20 16:38:01,586 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000001FA71AE9160>
[ 2026-01-20 16:38:01,586 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-01-20 16:38:01,586 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000001FA71AE92B0>>
[ 2026-01-20 16:38:01,586 ] botocore.hooks - DEBUG - Event after-call.s3.ListObjects: calling handler <function decode_list_object at 0x000001FA56803CE0>
[ 2026-01-20 16:38:01,587 ] boto3.resources.factory - DEBUG - Loading s3:ObjectSummary
[ 2026-01-20 16:38:01,587 ] boto3.resources.model - DEBUG - Renaming ObjectSummary attribute key
[ 2026-01-20 16:38:01,587 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.ObjectSummary: calling handler <function lazy_call.<locals>._handler at 0x000001FA70F560C0>
[ 2026-01-20 16:38:01,588 ] root - INFO - Exited the get_file_object method of SimpleStorageService class
